0:0:0:0:0:0:0:1 - - [18/cze/2012:16:00:01 +0200] "GET /db/manage/server/monitor/fetch/1340027998?_=1340028001565 HTTP/1.1" 200 0 "http://localhost:7474/webadmin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.56 Safari/536.5"
0:0:0:0:0:0:0:1 - - [18/cze/2012:16:00:25 +0200] "GET /db/manage/server/monitor/fetch/1340028022?_=1340028025581 HTTP/1.1" 200 0 "http://localhost:7474/webadmin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.56 Safari/536.5"
0:0:0:0:0:0:0:1 - - [18/cze/2012:16:00:27 +0200] "GET /db/manage/server/monitor/fetch/1340028025?_=1340028027580 HTTP/1.1" 200 0 "http://localhost:7474/webadmin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.56 Safari/536.5"
0:0:0:0:0:0:0:1 - - [18/cze/2012:16:00:29 +0200] "GET /db/manage/server/monitor/fetch/1340028025?_=1340028029582 HTTP/1.1" 200 0 "http://localhost:7474/webadmin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.56 Safari/536.5"
0:0:0:0:0:0:0:1 - - [18/cze/2012:16:00:31 +0200] "GET /db/manage/server/monitor/fetch/1340028028?_=1340028031582 HTTP/1.1" 200 0 "http://localhost:7474/webadmin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.56 Safari/536.5"
0:0:0:0:0:0:0:1 - - [18/cze/2012:16:00:33 +0200] "GET /db/manage/server/monitor/fetch/1340028031?_=1340028033584 HTTP/1.1" 200 0 "http://localhost:7474/webadmin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.56 Safari/536.5"
0:0:0:0:0:0:0:1 - - [18/cze/2012:16:00:35 +0200] "GET /db/manage/server/monitor/fetch/1340028031?_=1340028035586 HTTP/1.1" 200 0 "http://localhost:7474/webadmin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.56 Safari/536.5"
0:0:0:0:0:0:0:1 - - [18/cze/2012:16:00:37 +0200] "GET /db/manage/server/monitor/fetch/1340028034?_=1340028037587 HTTP/1.1" 200 0 "http://localhost:7474/webadmin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.56 Safari/536.5"
0:0:0:0:0:0:0:1 - - [18/cze/2012:16:00:39 +0200] "GET /db/manage/server/monitor/fetch/1340028037?_=1340028039605 HTTP/1.1" 200 0 "http://localhost:7474/webadmin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.56 Safari/536.5"
0:0:0:0:0:0:0:1 - - [18/cze/2012:16:00:41 +0200] "GET /db/manage/server/monitor/fetch/1340028037?_=1340028041595 HTTP/1.1" 200 0 "http://localhost:7474/webadmin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.56 Safari/536.5"
0:0:0:0:0:0:0:1 - - [18/cze/2012:16:00:42 +0200] "POST /db/data/node/3/traverse/node HTTP/1.1" 200 0 "http://localhost:7474/webadmin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.56 Safari/536.5"
0:0:0:0:0:0:0:1 - - [18/cze/2012:16:00:42 +0200] "GET /db/data/node/3/relationships/all?_=1340028042852 HTTP/1.1" 200 0 "http://localhost:7474/webadmin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.56 Safari/536.5"
0:0:0:0:0:0:0:1 - - [18/cze/2012:16:00:43 +0200] "GET /db/manage/server/monitor/fetch/1340028040?_=1340028043606 HTTP/1.1" 200 0 "http://localhost:7474/webadmin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.56 Safari/536.5"
0:0:0:0:0:0:0:1 - - [18/cze/2012:16:00:44 +0200] "GET /db/data/node/3/relationships/all?_=1340028044659 HTTP/1.1" 200 0 "http://localhost:7474/webadmin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.56 Safari/536.5"
0:0:0:0:0:0:0:1 - - [18/cze/2012:16:00:44 +0200] "POST /db/data/node/3/traverse/node HTTP/1.1" 200 0 "http://localhost:7474/webadmin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.56 Safari/536.5"
0:0:0:0:0:0:0:1 - - [18/cze/2012:16:00:45 +0200] "GET /db/manage/server/monitor/fetch/1340028043?_=1340028045616 HTTP/1.1" 200 0 "http://localhost:7474/webadmin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.56 Safari/536.5"
0:0:0:0:0:0:0:1 - - [18/cze/2012:16:00:47 +0200] "GET /db/manage/server/monitor/fetch/1340028043?_=1340028047614 HTTP/1.1" 200 0 "http://localhost:7474/webadmin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.56 Safari/536.5"
0:0:0:0:0:0:0:1 - - [18/cze/2012:16:00:49 +0200] "GET /db/manage/server/monitor/fetch/1340028046?_=1340028049613 HTTP/1.1" 200 0 "http://localhost:7474/webadmin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.56 Safari/536.5"
0:0:0:0:0:0:0:1 - - [18/cze/2012:16:00:51 +0200] "GET /db/manage/server/monitor/fetch/1340028049?_=1340028051613 HTTP/1.1" 200 0 "http://localhost:7474/webadmin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.56 Safari/536.5"
0:0:0:0:0:0:0:1 - - [18/cze/2012:16:00:53 +0200] "GET /db/manage/server/monitor/fetch/1340028049?_=1340028053614 HTTP/1.1" 200 0 "http://localhost:7474/webadmin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.56 Safari/536.5"
0:0:0:0:0:0:0:1 - - [18/cze/2012:16:00:55 +0200] "GET /db/manage/server/monitor/fetch/1340028052?_=1340028055617 HTTP/1.1" 200 0 "http://localhost:7474/webadmin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.56 Safari/536.5"
0:0:0:0:0:0:0:1 - - [18/cze/2012:16:00:57 +0200] "GET /db/manage/server/monitor/fetch/1340028055?_=1340028057618 HTTP/1.1" 200 0 "http://localhost:7474/webadmin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.56 Safari/536.5"
0:0:0:0:0:0:0:1 - - [18/cze/2012:16:00:59 +0200] "GET /db/manage/server/monitor/fetch/1340028055?_=1340028059619 HTTP/1.1" 200 0 "http://localhost:7474/webadmin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.56 Safari/536.5"
0:0:0:0:0:0:0:1 - - [18/cze/2012:16:01:01 +0200] "GET /db/manage/server/monitor/fetch/1340028058?_=1340028061617 HTTP/1.1" 200 0 "http://localhost:7474/webadmin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.56 Safari/536.5"
0:0:0:0:0:0:0:1 - - [18/cze/2012:16:01:03 +0200] "GET /db/manage/server/monitor/fetch/1340028061?_=1340028063637 HTTP/1.1" 200 0 "http://localhost:7474/webadmin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.56 Safari/536.5"
0:0:0:0:0:0:0:1 - - [18/cze/2012:16:01:05 +0200] "GET /db/manage/server/monitor/fetch/1340028061?_=1340028065623 HTTP/1.1" 200 0 "http://localhost:7474/webadmin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.56 Safari/536.5"
192.168.2.6 - - [18/cze/2012:16:01:07 +0200] "GET /db/data/node/4/relationships/all/INTELLI_HOME HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:07 +0200] "GET /db/data/node/4/relationships/all/LATEST_STARTUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:07 +0200] "GET /db/data/node/4/relationships/in HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:07 +0200] "GET /db/data/ HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:07 +0200] "GET /db/data/node/4/properties HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:07 +0200] "GET /db/data/ HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:07 +0200] "GET /db/data/node/4/relationships/in HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:07 +0200] "GET /db/data/node/4/relationships/out HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:07 +0200] "GET /db/data/node/3/relationships/in HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:07 +0200] "GET /db/data/ HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:07 +0200] "GET /db/data/node/3/properties HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:07 +0200] "GET /db/data/ HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:07 +0200] "GET /db/data/node/3/relationships/in HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:07 +0200] "GET /db/data/node/3/relationships/out HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:07 +0200] "GET /db/data/node/4/relationships/out/LATEST_STARTUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:07 +0200] "GET /db/data/node/4/relationships/out/INTELLI_HOME HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:07 +0200] "GET /db/data/node/4/relationships/out/LATEST_STARTUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:07 +0200] "GET /db/data/node/4/relationships/out/INTELLI_HOME HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:07 +0200] "GET /db/data/node/3/ HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:07 +0200] "GET /db/data/node/3/relationships/out/LATEST_STARTUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:07 +0200] "GET /db/data/node/3/relationships/out/INTELLI_HOME HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:07 +0200] "GET /db/data/node/3/relationships/out/LATEST_STARTUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:07 +0200] "GET /db/data/node/3/relationships/out/INTELLI_HOME HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
0:0:0:0:0:0:0:1 - - [18/cze/2012:16:01:07 +0200] "GET /db/manage/server/monitor/fetch/1340028064?_=1340028067621 HTTP/1.1" 200 0 "http://localhost:7474/webadmin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.56 Safari/536.5"
192.168.2.6 - - [18/cze/2012:16:01:07 +0200] "GET /db/data/ HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:08 +0200] "GET /db/data/node/0/ HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:08 +0200] "GET /db/data/node/0/relationships/all/INTELLI_HOME HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:08 +0200] "GET /db/data/node/0/relationships/all/LATEST_STARTUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:08 +0200] "GET /db/data/node/0/relationships/in HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:08 +0200] "GET /db/data/node/0/relationships/out HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:08 +0200] "GET /db/data/ HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:08 +0200] "GET /db/data/node/0/properties HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:08 +0200] "GET /db/data/ HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:08 +0200] "GET /db/data/node/0/relationships/in HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:08 +0200] "GET /db/data/node/0/relationships/out HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:08 +0200] "GET /db/data/node/3/relationships/in HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:08 +0200] "GET /db/data/ HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:08 +0200] "GET /db/data/node/3/properties HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:08 +0200] "GET /db/data/ HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:08 +0200] "GET /db/data/node/3/relationships/in HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:08 +0200] "GET /db/data/node/3/relationships/out HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:08 +0200] "GET /db/data/node/0/relationships/out/LATEST_STARTUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:08 +0200] "GET /db/data/node/0/relationships/out/INTELLI_HOME HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:08 +0200] "GET /db/data/node/0/relationships/out/LATEST_STARTUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:08 +0200] "GET /db/data/node/0/relationships/out/INTELLI_HOME HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:08 +0200] "GET /db/data/node/3/ HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:08 +0200] "GET /db/data/node/3/relationships/out/LATEST_STARTUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:08 +0200] "GET /db/data/node/3/relationships/out/INTELLI_HOME HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:08 +0200] "GET /db/data/node/3/relationships/out/LATEST_STARTUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:08 +0200] "GET /db/data/node/3/relationships/out/INTELLI_HOME HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/node/0/relationships/all/INTELLI_HOME HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/node/0/relationships/all/LATEST_STARTUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/node/0/relationships/in HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/node/0/relationships/out HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/ HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/ HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/node/0/relationships/in HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/node/0/relationships/out HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/node/3/relationships/in HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/ HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/node/3/properties HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/ HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/node/3/relationships/in HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/node/3/relationships/out HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/node/0/relationships/out/LATEST_STARTUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/node/0/relationships/out/INTELLI_HOME HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/node/0/relationships/out/LATEST_STARTUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/node/0/relationships/out/INTELLI_HOME HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/node/3/ HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/node/3/relationships/out/LATEST_STARTUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/node/3/relationships/out/INTELLI_HOME HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/node/3/relationships/out/LATEST_STARTUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/node/3/relationships/out/INTELLI_HOME HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/node/0/relationships/all/INTELLI_HOME HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/node/0/relationships/all/LATEST_STARTUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/node/0/relationships/in HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/node/0/relationships/out HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/ HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/ HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/node/0/relationships/in HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/node/0/relationships/out HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/node/3/relationships/in HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/ HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/node/3/properties HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/ HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/node/3/relationships/in HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/node/3/relationships/out HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/node/0/relationships/out/LATEST_STARTUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/node/0/relationships/out/INTELLI_HOME HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/node/0/relationships/out/LATEST_STARTUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/node/0/relationships/out/INTELLI_HOME HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/node/3/ HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/node/3/relationships/out/LATEST_STARTUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/node/3/relationships/out/INTELLI_HOME HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [18/cze/2012:16:01:09 +0200] "GET /db/data/node/3/relationships/out/LATEST_STARTUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
